person,noise_type,intensity,ok,similarity,extract_failed,probe_path
Ann_Veneman,occlusion,0.30000000,0,nan,1,Ann_Veneman/Ann_Veneman_0006.jpg
Anna_Kournikova,gaussian,0.00000000,0,1.00000000,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,gaussian,0.02000000,1,0.98209214,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,gaussian,0.05000000,1,0.92640293,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,gaussian,0.10000000,0,0.82726967,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,gaussian,0.20000000,0,nan,1,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,gaussian,0.30000000,0,nan,1,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,brightness,1.00000000,0,1.00000000,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,brightness,0.90000000,0,0.99910349,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,brightness,0.80000000,0,0.99752939,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,brightness,0.65000000,0,0.99489105,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,brightness,0.50000000,0,0.98835623,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,brightness,0.35000000,0,0.97461605,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,rotation,0.00000000,0,1.00000000,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,rotation,3.00000000,0,0.99833763,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,rotation,6.00000000,0,0.99756336,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,rotation,10.00000000,0,0.99815190,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,rotation,15.00000000,1,0.99248254,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,rotation,20.00000000,1,0.98946095,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,blur,0.00000000,0,0.99561989,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,blur,1.00000000,0,0.99485838,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,blur,2.00000000,1,0.96819353,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,blur,3.00000000,1,0.90476775,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,blur,4.00000000,0,0.80744588,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,blur,5.00000000,0,0.70758820,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,occlusion,0.00000000,0,0.99739987,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,occlusion,0.10000000,0,0.41246769,0,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,occlusion,0.15000000,0,nan,1,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,occlusion,0.20000000,0,nan,1,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,occlusion,0.25000000,0,nan,1,Anna_Kournikova/Anna_Kournikova_0006.jpg
Anna_Kournikova,occlusion,0.30000000,0,nan,1,Anna_Kournikova/Anna_Kournikova_0006.jpg
Antonio_Palocci,gaussian,0.00000000,1,1.00000000,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,gaussian,0.02000000,1,0.98115140,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,gaussian,0.05000000,1,0.94450557,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,gaussian,0.10000000,0,0.81033480,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,gaussian,0.20000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,gaussian,0.30000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,brightness,1.00000000,1,1.00000000,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,brightness,0.90000000,1,0.99920601,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,brightness,0.80000000,1,0.99741280,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,brightness,0.65000000,1,0.99294907,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,brightness,0.50000000,1,0.98703271,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,brightness,0.35000000,1,0.97142678,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,rotation,0.00000000,1,1.00000000,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,rotation,3.00000000,1,0.99179596,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,rotation,6.00000000,1,0.99285346,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,rotation,10.00000000,1,0.99539733,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,rotation,15.00000000,1,0.99446988,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,rotation,20.00000000,1,0.98694700,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,blur,0.00000000,1,0.99112368,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,blur,1.00000000,1,0.98882532,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,blur,2.00000000,1,0.94782585,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,blur,3.00000000,1,0.87366402,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,blur,4.00000000,0,0.77249110,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,blur,5.00000000,0,0.67534602,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,occlusion,0.00000000,1,0.99519223,0,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,occlusion,0.10000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,occlusion,0.15000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,occlusion,0.20000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,occlusion,0.25000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Antonio_Palocci,occlusion,0.30000000,0,nan,1,Antonio_Palocci/Antonio_Palocci_0006.jpg
Ari_Fleischer,gaussian,0.00000000,1,1.00000000,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,gaussian,0.02000000,1,0.98851538,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,gaussian,0.05000000,1,0.97060138,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,gaussian,0.10000000,1,0.91979969,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,gaussian,0.20000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,gaussian,0.30000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,brightness,1.00000000,1,1.00000000,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,brightness,0.90000000,1,0.99930549,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,brightness,0.80000000,1,0.99822658,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,brightness,0.65000000,1,0.99518812,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,brightness,0.50000000,1,0.99078095,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,brightness,0.35000000,1,0.98163223,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,rotation,0.00000000,1,1.00000000,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,rotation,3.00000000,1,0.99401522,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,rotation,6.00000000,1,0.99489897,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,rotation,10.00000000,1,0.99443430,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,rotation,15.00000000,1,0.99350631,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,rotation,20.00000000,1,0.98975837,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,blur,0.00000000,1,0.99161822,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,blur,1.00000000,1,0.99035478,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,blur,2.00000000,1,0.96886873,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,blur,3.00000000,1,0.90842402,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,blur,4.00000000,1,0.81344962,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,blur,5.00000000,1,0.71835691,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,occlusion,0.00000000,1,0.99905944,0,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,occlusion,0.10000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,occlusion,0.15000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,occlusion,0.20000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,occlusion,0.25000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ari_Fleischer,occlusion,0.30000000,0,nan,1,Ari_Fleischer/Ari_Fleischer_0006.jpg
Ariel_Sharon,gaussian,0.00000000,1,1.00000000,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,gaussian,0.02000000,1,0.98528248,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,gaussian,0.05000000,0,0.95750105,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,gaussian,0.10000000,0,0.84310842,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,gaussian,0.20000000,0,nan,1,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,gaussian,0.30000000,0,nan,1,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,brightness,1.00000000,1,1.00000000,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,brightness,0.90000000,1,0.99938548,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,brightness,0.80000000,1,0.99772578,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,brightness,0.65000000,0,0.99512786,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,brightness,0.50000000,0,0.98769641,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,brightness,0.35000000,0,0.97987390,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,rotation,0.00000000,1,1.00000000,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,rotation,3.00000000,1,0.99730605,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,rotation,6.00000000,1,0.99564028,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,rotation,10.00000000,1,0.99220282,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,rotation,15.00000000,1,0.99067748,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,rotation,20.00000000,1,0.98836923,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,blur,0.00000000,0,0.99542290,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,blur,1.00000000,1,0.99460554,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,blur,2.00000000,0,0.96352911,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,blur,3.00000000,0,0.88865447,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,blur,4.00000000,0,0.77781481,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,blur,5.00000000,0,0.66321230,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,occlusion,0.00000000,1,0.99897635,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,occlusion,0.10000000,0,0.40120536,0,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,occlusion,0.15000000,0,nan,1,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,occlusion,0.20000000,0,nan,1,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,occlusion,0.25000000,0,nan,1,Ariel_Sharon/Ariel_Sharon_0006.jpg
Ariel_Sharon,occlusion,0.30000000,0,nan,1,Ariel_Sharon/Ariel_Sharon_0006.jpg
Arminio_Fraga,gaussian,0.00000000,1,1.00000000,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,gaussian,0.02000000,1,0.98860770,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,gaussian,0.05000000,1,0.95319223,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,gaussian,0.10000000,1,0.88286316,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,gaussian,0.20000000,0,nan,1,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,gaussian,0.30000000,0,nan,1,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,brightness,1.00000000,1,1.00000000,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,brightness,0.90000000,1,0.99955678,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,brightness,0.80000000,1,0.99887943,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,brightness,0.65000000,1,0.99668264,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,brightness,0.50000000,1,0.99280286,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,brightness,0.35000000,1,0.98360616,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,rotation,0.00000000,1,1.00000000,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,rotation,3.00000000,1,0.99740350,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,rotation,6.00000000,1,0.99375069,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,rotation,10.00000000,1,0.99349391,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,rotation,15.00000000,1,0.98828024,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,rotation,20.00000000,1,0.98253453,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,blur,0.00000000,1,0.99183321,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,blur,1.00000000,1,0.98999274,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,blur,2.00000000,1,0.94989783,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,blur,3.00000000,1,0.89372826,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,blur,4.00000000,1,0.82668257,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,blur,5.00000000,1,0.75430918,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,occlusion,0.00000000,1,0.99945420,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,occlusion,0.10000000,0,0.46258903,0,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,occlusion,0.15000000,0,nan,1,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,occlusion,0.20000000,0,nan,1,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,occlusion,0.25000000,0,nan,1,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arminio_Fraga,occlusion,0.30000000,0,nan,1,Arminio_Fraga/Arminio_Fraga_0006.jpg
Arnold_Schwarzenegger,gaussian,0.00000000,0,0.99999988,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,gaussian,0.02000000,1,0.98668367,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,gaussian,0.05000000,0,0.95322847,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,gaussian,0.10000000,1,0.87374437,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,gaussian,0.20000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,gaussian,0.30000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,brightness,1.00000000,0,0.99999988,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,brightness,0.90000000,1,0.99917138,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,brightness,0.80000000,0,0.99777162,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,brightness,0.65000000,0,0.99342263,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,brightness,0.50000000,0,0.98615390,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,brightness,0.35000000,0,0.97308129,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,rotation,0.00000000,0,0.99999988,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,rotation,3.00000000,1,0.99737608,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,rotation,6.00000000,1,0.99760610,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,rotation,10.00000000,1,0.99812824,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,rotation,15.00000000,1,0.99705952,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,rotation,20.00000000,1,0.98994899,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,blur,0.00000000,1,0.99368554,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,blur,1.00000000,0,0.99289262,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,blur,2.00000000,1,0.96515191,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,blur,3.00000000,1,0.88163114,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,blur,4.00000000,0,0.78667486,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,blur,5.00000000,0,0.69058609,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,occlusion,0.00000000,1,0.99889123,0,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,occlusion,0.10000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,occlusion,0.15000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,occlusion,0.20000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,occlusion,0.25000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Arnold_Schwarzenegger,occlusion,0.30000000,0,nan,1,Arnold_Schwarzenegger/Arnold_Schwarzenegger_0006.jpg
Atal_Bihari_Vajpayee,gaussian,0.00000000,0,1.00000000,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,gaussian,0.02000000,0,0.99047160,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,gaussian,0.05000000,0,0.95439613,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,gaussian,0.10000000,0,0.84468806,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,gaussian,0.20000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,gaussian,0.30000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,brightness,1.00000000,0,1.00000000,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,brightness,0.90000000,0,0.99929368,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,brightness,0.80000000,0,0.99765009,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,brightness,0.65000000,0,0.99293423,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,brightness,0.50000000,0,0.98794180,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,brightness,0.35000000,0,0.98170388,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,rotation,0.00000000,0,1.00000000,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,rotation,3.00000000,0,0.99408019,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,rotation,6.00000000,0,0.99284708,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,rotation,10.00000000,0,0.99296844,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,rotation,15.00000000,0,0.99096775,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,rotation,20.00000000,0,0.99099815,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,blur,0.00000000,0,0.98977107,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,blur,1.00000000,0,0.98764056,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,blur,2.00000000,0,0.91750515,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,blur,3.00000000,0,0.79488361,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,blur,4.00000000,0,0.67015171,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,blur,5.00000000,0,0.56710792,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,occlusion,0.00000000,0,0.99608898,0,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,occlusion,0.10000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,occlusion,0.15000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,occlusion,0.20000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,occlusion,0.25000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Atal_Bihari_Vajpayee,occlusion,0.30000000,0,nan,1,Atal_Bihari_Vajpayee/Atal_Bihari_Vajpayee_0006.jpg
Ben_Affleck,gaussian,0.00000000,1,1.00000012,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,gaussian,0.02000000,1,0.98457474,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,gaussian,0.05000000,1,0.91941780,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,gaussian,0.10000000,0,0.80924749,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,gaussian,0.20000000,0,nan,1,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,gaussian,0.30000000,0,nan,1,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,brightness,1.00000000,1,1.00000012,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,brightness,0.90000000,1,0.99934989,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,brightness,0.80000000,1,0.99805331,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,brightness,0.65000000,1,0.99395579,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,brightness,0.50000000,1,0.98709244,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,brightness,0.35000000,1,0.97531140,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,rotation,0.00000000,1,1.00000012,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,rotation,3.00000000,1,0.99863434,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,rotation,6.00000000,1,0.99814188,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,rotation,10.00000000,1,0.99800724,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,rotation,15.00000000,1,0.99524164,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,rotation,20.00000000,1,0.99311370,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,blur,0.00000000,1,0.99726057,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,blur,1.00000000,1,0.99663031,0,Ben_Affleck/Ben_Affleck_0006.jpg
Ben_Affleck,blur,2.00000000,1,0.97329277,0,Ben_Affleck/Ben_Affleck_0006.jpg
